,vintage,age,gender,dependents,occupation,city,customer_nw_category,branch_code,current_balance,previous_month_end_balance,average_monthly_balance_prevQ,average_monthly_balance_prevQ2,current_month_credit,previous_month_credit,current_month_debit,previous_month_debit,current_month_balance,previous_month_balance,churn,last_transaction
25024,2063,74,Male,0.0,self_employed,1534.0,2,63,3667.07,3667.07,3904.38,3621.26,1429.04,1429.04,1429.04,1429.04,3716.33,4081.81,0,2019-12-03
25027,2173,33,Male,2.0,self_employed,1464.0,3,635,2908.23,4704.38,4604.04,8584.95,0.54,0.54,1071.97,0.54,4137.15,4704.38,1,2019-08-13
25030,2003,60,Male,0.0,self_employed,481.0,3,1916,7269.44,7269.44,7269.44,7171.73,0.49,0.49,0.49,0.49,7269.44,7269.44,0,2019-07-24
25031,1970,55,Male,0.0,salaried,75.0,3,764,1763.67,1777.96,1788.94,1802.65,0.63,0.63,0.63,0.63,1775.0,1788.74,1,2019-06-08
25033,1865,9,Male,0.0,student,1020.0,3,47,1711.05,1711.05,1711.05,1714.49,0.19,0.19,0.19,0.19,1711.05,1711.05,0,NaT
25035,2285,41,Female,0.0,self_employed,248.0,2,792,1098.42,1098.42,2918.7,4640.39,0.11,0.11,0.11,3571.54,1098.42,2987.82,1,NaT
25036,1857,28,Male,0.0,salaried,904.0,3,1112,577.7,634.14,2644.71,2845.35,214.43,4285.86,1085.16,9108.71,672.92,1446.35,1,2019-12-31
25037,2266,32,Female,0.0,salaried,905.0,2,1390,3110.69,3110.69,3541.37,3565.31,0.7,0.7,972.13,700.7,3544.19,3765.53,0,2019-09-14
25038,2048,36,Male,0.0,salaried,996.0,2,56,1895.18,1895.18,1895.18,1883.82,0.04,0.04,0.04,0.04,1895.18,1895.18,0,NaT
25039,2402,36,Male,0.0,self_employed,1020.0,2,3206,59.44,4085.46,5171.26,2625.1,0.09,0.09,4000.09,714.37,3376.1,4687.03,1,2019-09-17
25040,2401,79,Female,0.0,self_employed,1096.0,1,92,2522.71,2808.42,2972.96,2940.81,0.11,0.11,285.83,212.93,2709.9,3002.81,0,2019-08-14
25042,2380,43,Female,0.0,self_employed,1096.0,3,2091,3539.09,3539.09,3539.09,1301.85,0.16,0.16,0.16,0.16,3539.09,3539.09,0,NaT
25043,2364,58,Male,3.0,self_employed,1315.0,3,2537,5314.63,5824.04,6013.69,8024.73,0.21,428.79,509.63,1185.86,5424.3,5918.04,0,2019-11-19
25044,2038,37,Female,0.0,self_employed,146.0,1,377,2891.65,2951.71,3633.66,3194.27,92.59,0.59,286.3,2857.73,2831.5,3509.31,0,2019-12-31
25046,2323,36,Female,2.0,self_employed,1534.0,2,172,62.15,21.39,1460.84,15812.49,80.37,0.01,1532.11,6727.8,139.85,1080.3,1,2019-12-03
25048,1958,66,Female,0.0,salaried,15.0,2,6,4250.77,4153.16,4156.13,3999.84,0.49,0.49,0.49,0.49,4192.23,4145.14,0,2019-06-03
25049,2324,33,Male,2.0,salaried,146.0,2,1039,594.81,2737.66,2618.33,257.95,0.41,0.41,0.41,0.41,594.81,5318.31,1,2019-10-24
25050,2082,71,Male,0.0,salaried,1177.0,2,309,7255.72,7255.72,7255.72,7209.75,0.07,0.07,0.07,0.07,7255.72,7255.72,0,2019-04-09
25054,2247,35,Female,0.0,self_employed,656.0,2,1459,1971.8,1985.45,1898.1,2346.74,0.49,714.77,0.49,0.49,1984.51,1615.44,0,2019-11-20
25055,2073,49,Female,0.0,salaried,1020.0,1,79,1416.34,1109.2,2286.12,2770.49,321.9,2270.43,157.61,6100.47,1208.21,1578.66,0,2019-12-22
25059,2156,46,Female,0.0,self_employed,1096.0,1,88,2875.3,2875.3,3428.3,8631.33,0.11,0.11,0.11,0.11,2875.3,2875.3,1,2019-08-08
25061,1453,66,Female,0.0,self_employed,563.0,2,88,2116.86,1946.54,2201.13,7890.97,0.66,0.66,0.66,40.09,2015.89,1907.56,0,2019-09-05
25062,2132,5,Male,0.0,student,962.0,3,1311,5538.91,5381.77,5270.01,5028.07,0.56,0.56,0.56,0.56,5538.91,5381.77,0,2019-02-28
25063,1991,43,Male,2.0,self_employed,1096.0,1,89,1618.06,2206.64,2550.7,1875.42,988.81,988.81,498.61,833.81,2638.21,2788.95,0,2019-12-07
25068,2080,66,Male,1.0,self_employed,1096.0,2,92,2111.03,1478.56,2259.11,3709.49,0.3,1819.44,1460.06,5375.23,1979.02,2149.0,0,2019-11-02
25069,2175,62,Male,2.0,self_employed,656.0,2,1315,3451.17,3451.17,3285.06,359.24,0.24,0.24,0.24,0.24,3451.17,3451.17,0,2019-10-07
25070,2386,54,Female,0.0,salaried,623.0,3,218,498.15,1579.74,1563.84,2836.52,61.33,61.43,1142.91,428.63,1177.93,1593.49,1,2019-12-17
25071,2338,28,Male,0.0,salaried,575.0,3,1202,1285.8,1285.8,1446.46,1607.89,0.09,0.09,0.09,285.8,1285.8,1491.02,0,2019-08-14
25074,2280,30,Male,2.0,salaried,1546.0,3,58,500.01,3029.6,2224.61,1758.57,0.14,668.34,2529.73,504.35,1980.9,2505.99,0,2019-12-02
25076,1655,56,Male,0.0,self_employed,513.0,1,216,2172.12,2600.7,2435.29,297.06,0.4,0.4,428.97,0.4,2393.8,2600.7,0,2019-10-09
25079,2263,25,Male,0.0,student,1020.0,2,632,2649.8,2649.8,2684.38,2372.88,0.66,0.66,0.66,59.13,2649.8,2695.06,0,2019-08-27
25080,2287,52,Female,0.0,self_employed,983.0,3,238,3643.74,3072.31,3130.63,2528.86,571.96,0.53,0.53,0.53,3426.99,3072.31,0,2019-12-14
25081,2047,18,Male,0.0,student,1020.0,1,1,1812.03,1812.03,1812.03,1800.56,0.5,0.5,0.5,0.5,1812.03,1812.03,0,NaT
25082,2240,41,Female,2.0,salaried,575.0,2,2645,2400.51,3471.73,3723.27,9351.73,395.69,0.47,3466.9,2933.31,3559.24,3569.65,0,2019-12-04
25083,2433,47,Male,2.0,self_employed,1621.0,2,1604,4440.53,4828.3,5051.71,3155.0,0.66,0.66,357.8,0.66,4719.0,4830.11,0,2019-09-05
25084,1670,67,Female,0.0,self_employed,491.0,2,619,7049.92,7049.92,7049.92,7005.27,0.06,0.06,0.06,0.06,7049.92,7049.92,0,2019-01-30
25089,2368,82,Female,0.0,retired,1020.0,2,425,1266.41,1513.16,1435.6,1669.99,37.79,37.79,286.36,12.26,1340.96,1496.78,0,2019-12-12
25090,2188,57,Female,0.0,self_employed,1111.0,3,88,2005.65,1205.65,1640.32,1403.42,800.17,0.17,0.17,714.46,1607.13,1482.15,0,2019-12-24
25091,2389,4,Female,0.0,student,1232.0,2,223,242.82,1671.39,1572.86,1662.17,0.56,0.56,0.56,0.56,1375.82,1671.39,1,NaT
25093,2061,51,Female,0.0,self_employed,1020.0,1,19,3179.73,4888.44,4705.47,6006.44,638.03,0.24,1977.41,50.31,3964.17,4941.34,0,2019-12-31
25095,2288,10,Male,0.0,student,1020.0,2,805,1701.34,1701.34,1701.34,1690.57,0.01,0.01,0.01,0.01,1701.34,1701.34,0,NaT
25096,2386,75,Male,0.0,retired,623.0,2,1043,5910.17,5653.03,6139.23,7011.73,0.37,143.23,0.37,857.51,5786.03,5807.01,0,2019-11-17
25097,2307,54,Male,0.0,self_employed,279.0,2,948,2095.62,1976.43,1904.19,1760.27,117.57,219.51,0.43,0.43,2030.5,1926.96,0,2019-12-19
25099,2239,35,Female,0.0,self_employed,968.0,2,268,2954.4,2954.4,2954.4,2939.71,0.24,0.24,0.24,0.24,2954.4,2954.4,0,2019-05-16
25100,1992,36,Female,0.0,self_employed,665.0,2,177,5260.94,5260.94,5134.56,1001.18,0.04,0.04,0.04,0.04,5260.94,5260.94,0,2019-03-07
25103,2313,57,Male,0.0,salaried,1020.0,3,47,4818.0,4939.43,2665.14,1441.94,0.11,3883.85,28.69,0.11,4847.81,1961.77,1,2019-11-26
25106,2376,62,Female,0.0,self_employed,318.0,2,1354,1548.73,1709.76,1597.95,1296.09,0.7,0.7,0.7,0.7,1637.71,1598.47,0,2019-09-07
25107,1806,53,Male,0.0,self_employed,1178.0,2,526,4806.24,4806.24,4806.24,4776.59,0.53,0.53,0.53,0.53,4806.24,4806.24,0,NaT
25108,2161,33,Female,0.0,salaried,318.0,3,1217,5608.42,6984.66,4743.18,871.56,5.58,12019.13,1381.82,5334.37,5794.26,7673.17,0,2019-12-29
25109,1892,69,Male,0.0,retired,1540.0,3,824,1146.15,3873.93,4646.27,10004.32,0.23,0.23,2728.0,0.23,2596.48,3873.93,0,2019-08-31
25110,2309,36,Male,2.0,self_employed,575.0,3,583,1787.7,2128.71,2336.75,1950.2,0.6,0.6,51.23,549.74,1794.06,2286.32,0,2019-09-28
25111,1642,43,Male,0.0,self_employed,994.0,2,1460,1571.15,1571.15,1571.15,1637.05,0.09,0.09,0.09,0.09,1571.15,1571.15,0,2019-09-03
25113,2227,20,Male,0.0,self_employed,61.0,2,3274,4081.32,4152.74,4675.67,6749.17,143.3,0.44,200.44,279.19,4141.91,4230.66,1,2019-12-19
25114,2194,34,Female,0.0,self_employed,637.0,2,1282,4559.98,4559.98,4564.85,4545.18,0.47,0.47,0.47,0.47,4559.98,4559.98,0,2019-02-22
25115,2321,73,Male,0.0,retired,834.0,2,478,80.78,1649.5,1646.8,1530.91,1503.39,3.13,3072.11,0.69,1674.41,1647.3,1,2019-12-08
25117,1638,38,Male,0.0,self_employed,770.0,3,320,1532.69,1531.95,1527.96,1516.43,30.01,30.01,29.27,29.27,1527.52,1529.04,0,2019-12-08
25118,2455,33,Male,2.0,salaried,623.0,2,628,1396.75,2235.17,2660.04,3473.0,1237.2,1096.99,2886.73,2524.8,1431.07,2010.64,1,2019-12-27
25119,1593,73,Male,0.0,self_employed,146.0,2,9,2686.35,4998.05,4996.64,5674.88,12.49,0.2,3256.49,2104.74,3379.29,5938.74,1,2019-12-28
25120,1938,33,Female,0.0,salaried,886.0,3,2676,3420.57,3459.84,3483.18,3590.49,0.49,0.49,11.19,15.59,3442.98,3480.44,0,2019-05-30
25121,2418,50,Male,2.0,salaried,485.0,2,295,1733.77,1659.59,1613.33,803.59,1474.4,1427.11,5484.38,7399.79,739.55,2270.11,0,2019-12-31
25124,1993,7,Male,0.0,student,965.0,2,37,3206.71,3992.43,2861.33,576.48,0.31,0.31,786.03,0.31,3566.32,3992.43,0,2019-10-26
25126,1877,21,Male,0.0,student,1020.0,2,212,1649.64,1649.64,1639.84,1538.56,0.44,0.44,0.44,0.44,1649.64,1649.64,0,2019-10-11
25127,2218,56,Male,3.0,salaried,1096.0,1,440,5953.83,5344.59,6796.03,5117.07,750.44,750.44,86.16,234.71,5630.8,7391.68,0,2019-12-17
25131,1977,11,Female,0.0,student,1020.0,3,114,1598.44,1598.44,1598.44,1071.01,0.33,0.33,0.33,0.33,1598.44,1598.44,0,NaT
25135,2130,21,Male,0.0,student,1096.0,2,438,2011.54,1754.39,1757.98,1387.51,257.5,257.5,0.36,0.36,1914.0,1654.86,0,2019-12-13
25137,2279,45,Female,0.0,self_employed,1096.0,2,248,3381.81,3734.15,3645.72,3712.7,0.07,0.07,357.21,0.07,3464.21,3736.36,0,2019-03-08
25138,1899,53,Male,0.0,salaried,1020.0,3,2683,2978.26,3121.12,3043.33,3158.43,0.16,285.87,0.16,0.16,3039.83,3086.55,0,2019-11-12
25139,2132,51,Female,0.0,salaried,1020.0,2,1019,4511.71,3445.1,3533.47,6149.52,0.07,0.07,571.5,3878.41,3901.1,3740.35,0,2019-08-25
25140,2422,25,Female,0.0,student,146.0,2,2779,2742.97,2764.54,2629.93,3691.74,0.1,1.1,423.1,404.97,2520.44,2680.73,0,2019-11-26
25143,2009,35,Male,0.0,salaried,1020.0,1,85,739.53,1047.55,1516.94,7575.66,147.79,0.57,1014.86,763.99,1588.8,1316.63,0,2019-12-06
25144,1624,63,Male,4.0,salaried,162.0,2,304,2961.11,3089.68,3246.87,3097.56,214.37,214.37,0.09,0.09,3122.68,3288.37,0,2019-12-11
25146,2205,24,Male,0.0,salaried,146.0,3,1755,1135.12,3568.22,2627.66,6239.56,0.36,0.36,708.97,193.52,2227.11,2413.91,0,2019-10-10
25147,2175,35,Female,0.0,salaried,146.0,3,353,2881.45,2417.85,2039.16,1615.54,578.86,1428.77,70.04,468.6,2773.58,1797.68,0,2019-12-10
25148,2194,52,Female,0.0,salaried,834.0,2,2807,3396.82,3342.88,3677.47,3220.65,611.36,0.09,478.85,494.02,3721.79,3615.75,1,2019-12-03
25149,2230,45,Male,1.0,self_employed,491.0,3,93,1132.35,5270.29,4906.46,26281.98,0.21,0.21,4404.71,11.24,3963.46,5296.24,1,2019-06-09
25151,2157,36,Male,0.0,self_employed,1636.0,3,2352,195.5,3698.76,2968.04,1319.47,0.04,0.04,3928.61,0.04,2650.15,3597.86,1,2019-05-29
25153,1390,60,Male,0.0,self_employed,1020.0,3,426,3859.85,4304.24,4402.83,671.19,0.66,0.66,445.04,0.66,4144.55,4304.24,0,2019-10-01
25154,1774,54,Female,0.0,self_employed,1086.0,3,2605,1646.15,1646.15,1646.15,1639.73,0.3,0.3,0.3,0.3,1646.15,1646.15,0,2019-06-05
25156,1953,40,Male,4.0,self_employed,875.0,2,742,862.84,2541.68,2248.15,2203.59,35.53,1935.81,6505.89,0.1,1930.1,1588.38,1,2019-12-19
25157,1903,35,Female,0.0,self_employed,1438.0,2,151,4572.38,4658.81,4635.46,4674.8,0.59,0.59,87.01,0.59,4587.28,4658.81,0,NaT
25159,2441,59,Male,0.0,self_employed,15.0,2,6,1451.21,1429.21,8042.34,46682.58,0.64,14286.36,14836.64,15044.01,2442.56,4238.98,0,2019-11-08
25160,2059,56,Male,2.0,salaried,1096.0,2,438,7450.47,8818.43,8513.61,9112.58,0.36,0.36,1143.21,571.79,8009.96,9131.8,0,2019-10-12
25161,2197,30,Male,0.0,self_employed,691.0,3,3287,1598.75,1598.75,1598.75,1592.56,0.13,0.13,0.13,0.13,1598.75,1598.75,0,2019-07-30
25163,2031,50,Male,2.0,self_employed,575.0,1,589,1041.92,691.98,1677.02,2106.67,1557.7,2866.99,714.96,5714.96,1029.17,2154.33,0,2019-12-31
25164,2325,33,Male,0.0,self_employed,1238.0,3,2507,2911.08,3053.93,3017.81,3123.97,0.43,0.43,143.29,0.43,2945.56,3053.93,0,2019-02-06
25165,2241,74,Male,0.0,retired,146.0,2,847,2842.16,2453.94,3439.45,2178.09,209.24,209.24,0.67,4643.53,2680.86,4287.07,0,2019-12-10
25168,2337,38,Male,1.0,self_employed,491.0,2,93,4619.46,5126.67,4674.75,3497.26,642.89,642.89,300.03,300.03,5092.85,4811.0,0,2019-12-17
25169,2296,63,Male,2.0,self_employed,656.0,2,46,7847.51,10245.45,6677.37,6722.23,0.21,4500.21,2326.73,0.21,8135.68,6058.82,0,2019-11-30
25170,2237,68,Female,0.0,self_employed,61.0,1,1359,2970.78,2970.78,3753.25,2614.91,0.69,21516.04,0.69,21429.26,2970.78,5715.69,0,2019-11-09
25173,2056,48,Male,0.0,salaried,1487.0,3,1363,1819.99,3517.8,2908.7,3685.37,471.69,1467.97,2169.5,1002.26,2549.36,2954.94,1,2019-12-07
25174,2416,26,Female,0.0,self_employed,753.0,3,2403,1959.92,1970.21,2345.55,3214.93,0.19,0.19,0.19,0.19,1960.77,2292.16,0,2019-08-08
25177,1989,78,Male,0.0,retired,656.0,2,1332,2537.59,2455.35,2331.02,2028.93,221.64,221.64,143.14,0.29,2457.95,2383.94,0,2019-12-25
25178,1785,36,Male,1.0,self_employed,630.0,3,1771,3680.29,3523.15,3117.16,2002.13,1135.9,891.61,1000.19,4.47,3731.77,2915.59,0,2019-12-19
25181,2274,62,Male,0.0,salaried,705.0,3,1726,2536.1,2533.76,2850.08,4813.49,0.24,0.24,0.24,143.1,2535.7,2653.58,0,2019-08-27
25182,2414,24,Male,0.0,student,1570.0,3,2242,7014.04,7078.55,6588.43,4952.32,0.31,0.31,148.4,193.96,7015.14,6655.53,0,2019-10-12
25183,1971,27,Female,0.0,salaried,904.0,1,1908,557.95,557.95,2133.98,3649.93,0.2,0.2,0.2,0.2,557.95,557.95,1,2019-08-09
25184,2421,54,Female,0.0,self_employed,834.0,2,23,1798.12,1798.12,1679.42,2841.96,0.39,0.39,0.39,0.39,1798.12,1798.36,0,2019-10-15
25185,2186,68,Female,0.0,retired,834.0,2,40,1658.52,2249.04,2108.59,1191.39,0.37,0.37,1543.23,643.23,2011.89,2573.93,0,2019-10-15
25186,2292,51,Female,0.0,salaried,904.0,3,1943,4555.24,1698.1,2787.0,1201.61,0.43,2857.57,0.43,223.41,4555.24,1802.85,0,2019-12-01
25190,1220,32,Female,0.0,self_employed,1096.0,2,622,1805.84,1905.03,2011.11,2187.91,595.01,298.31,626.36,1229.34,1735.59,2074.46,0,2019-12-20
25191,1951,90,Male,0.0,self_employed,15.0,3,306,7786.96,7786.96,7177.77,625.89,0.07,325.07,0.07,0.07,7786.96,7606.66,1,2019-11-22
25192,2133,30,Male,0.0,self_employed,1315.0,2,250,6430.91,6430.91,6308.02,5820.06,0.09,357.23,0.09,0.09,6430.91,6419.39,0,2019-11-03
25193,2062,27,Female,0.0,self_employed,1020.0,3,1801,7944.05,9002.26,7884.36,7513.45,0.7,3572.13,0.7,1407.11,8819.81,7708.8,0,2019-11-22
25196,2364,33,Female,0.0,self_employed,1219.0,3,2416,5891.39,5891.39,5891.39,5856.42,0.57,0.57,0.57,0.57,5891.39,5891.39,0,2019-05-17
25197,1219,38,Female,0.0,self_employed,1020.0,2,159,6289.2,1886.45,2248.03,5038.96,196.39,482.1,171.74,0.31,4391.08,1122.63,0,2019-12-07
25198,1864,28,Male,0.0,self_employed,1067.0,2,1342,7793.29,7150.44,7167.31,6725.04,729.11,0.54,171.97,0.54,7463.74,7030.62,0,2019-12-27
25199,2081,46,Male,0.0,salaried,1020.0,3,222,2820.91,3184.8,3044.53,3450.1,0.17,428.74,0.17,0.17,2948.87,2891.27,0,2019-11-28
25201,2137,36,Female,0.0,self_employed,1020.0,1,16,848.91,848.91,2192.65,845.02,0.56,0.56,0.56,0.56,848.91,4879.31,1,NaT
25202,2183,77,Male,0.0,retired,1020.0,2,159,3032.19,2527.94,4127.33,5225.11,1428.64,357.21,8640.5,0.07,3932.43,2514.48,0,2019-12-25
25203,2410,37,Female,0.0,self_employed,15.0,1,49,2225.05,2225.05,2225.05,2191.73,0.43,0.43,0.43,0.43,2225.05,2225.05,0,2019-06-19
25204,1834,50,Female,0.0,self_employed,409.0,2,249,521.55,4248.04,3236.6,6207.98,0.63,739.91,3377.5,0.63,1227.7,3552.21,1,2019-11-29
25205,2365,53,Male,0.0,self_employed,1020.0,3,37,3328.26,1593.78,1690.61,1538.66,0.34,4329.63,1290.01,750.26,3281.4,1050.92,0,2019-12-01
25206,2254,29,Male,0.0,salaried,996.0,1,56,3713.12,6678.67,8979.36,1224.82,0.46,1429.03,2966.01,7429.03,4687.18,7996.65,1,2019-11-20
25207,1623,38,Male,0.0,salaried,1050.0,2,283,3599.04,3727.61,3272.5,2875.14,0.66,857.8,286.37,243.51,3722.19,3057.43,0,2019-11-29
25208,2331,45,Female,0.0,self_employed,1589.0,3,147,1643.04,1882.87,2113.75,2562.03,1428.71,0.14,306.47,162.61,2323.83,1920.65,0,2019-12-04
25212,2281,46,Male,0.0,salaried,1096.0,2,129,3870.45,3359.24,3400.52,1828.12,1093.37,1096.77,702.97,679.61,3927.66,3356.18,0,2019-12-13
25214,2415,37,Female,0.0,self_employed,1096.0,2,139,5673.93,5819.29,5865.88,6257.13,0.01,0.01,0.01,0.01,5724.05,5865.37,0,2019-05-16
25216,2107,35,Male,0.0,self_employed,15.0,3,2480,1063.51,1041.65,1735.78,1278.53,32.96,0.1,0.1,1428.67,1034.82,1825.06,0,2019-12-28
25217,1415,64,Male,0.0,retired,1347.0,2,3260,1600.52,930.99,1670.78,1920.89,0.53,0.53,429.1,2054.81,933.0,1562.86,0,2019-11-01
25219,2211,32,Male,2.0,salaried,1020.0,1,1265,47.12,328.88,1717.7,-1629.61,0.03,57285.74,1967.26,65169.68,89.97,5388.4,1,2019-11-22
25220,1901,40,Female,0.0,self_employed,617.0,2,1089,1701.2,858.34,1678.6,3176.85,843.47,0.61,0.61,1714.9,1003.66,1463.26,0,2019-12-27
25221,2232,42,Female,0.0,self_employed,1589.0,1,416,5263.19,5263.19,5263.19,5229.52,0.6,0.6,0.6,0.6,5263.19,5263.19,1,NaT
25222,2277,44,Female,0.0,self_employed,1020.0,1,84,1607.95,1607.95,1607.95,1394.41,0.44,0.44,0.44,0.44,1607.95,1607.95,0,NaT
25224,1629,58,Female,0.0,self_employed,1046.0,2,102,1741.57,1784.42,1783.28,1890.77,0.57,0.57,0.57,0.57,1741.57,1784.42,0,2019-10-11
25226,2257,87,Female,0.0,self_employed,1020.0,2,163,4646.6,4646.6,4646.6,4616.68,0.53,0.53,0.53,0.53,4646.6,4646.6,0,NaT
25227,2101,57,Male,0.0,salaried,1096.0,2,582,2383.95,1402.83,5572.94,9257.91,17.19,71.97,89.53,12174.76,1127.69,3598.42,0,2019-12-03
25228,2345,55,Male,0.0,salaried,1020.0,2,256,5936.78,6079.7,5148.67,2218.95,1104.9,1313.89,358.07,0.07,5210.0,5173.73,0,2019-12-31
25229,2370,65,Male,2.0,salaried,334.0,2,10,4234.72,2541.97,3339.47,6095.82,407.23,0.09,268.35,489.37,4108.61,2661.48,0,2019-12-12
25231,2269,76,Female,0.0,self_employed,1582.0,2,857,1858.85,2144.57,2193.51,2765.99,0.41,0.41,286.13,143.27,1991.86,2204.48,0,2019-05-04
25232,2206,74,Male,0.0,self_employed,409.0,2,2076,2190.49,1810.79,2085.14,2946.02,413.96,559.69,21.6,918.92,2046.76,1961.72,0,2019-12-14
25234,1830,48,Male,3.0,self_employed,1589.0,2,275,1247.21,4705.03,4710.94,4672.2,1547.24,0.41,5007.15,0.41,4725.33,4705.03,1,2019-12-09
25235,2345,10,Female,0.0,student,1020.0,3,322,1688.71,1688.71,1688.71,1678.03,0.04,0.04,0.04,0.04,1688.71,1688.71,0,2019-02-12
25236,2245,48,Female,0.0,self_employed,409.0,2,294,2269.69,3011.8,2865.71,2313.11,0.7,914.99,2380.99,1072.13,2426.35,2983.21,0,2019-12-01
25237,2237,75,Male,0.0,retired,1547.0,2,1277,3425.31,3425.31,2915.76,1951.51,0.43,657.57,0.43,0.43,3425.31,2916.56,0,2019-11-26
25240,1806,47,Male,0.0,self_employed,1256.0,3,1454,1785.4,2747.67,2085.07,2066.74,0.67,0.67,962.94,574.23,2409.2,2754.34,0,2019-10-31
25241,2102,42,Male,4.0,self_employed,575.0,3,1717,6251.45,5749.66,5363.5,3878.65,857.16,1428.59,301.63,791.13,5862.77,5493.63,0,2019-12-19
25242,2063,42,Male,0.0,self_employed,1020.0,3,425,2522.11,2522.11,2522.11,2506.14,0.59,0.59,0.59,0.59,2522.11,2522.11,0,NaT
25244,2216,35,Male,0.0,self_employed,354.0,3,2656,2805.34,1202.31,1431.4,555.64,1600.3,225.8,0.3,586.01,2673.41,1251.2,0,2019-12-24
25245,2376,48,Female,0.0,self_employed,162.0,2,304,119.48,190.91,2834.72,1725.8,0.59,0.59,0.59,11143.44,174.9,1181.69,1,2019-10-15
25247,1736,43,Male,0.0,self_employed,1551.0,2,445,2260.0,2260.0,2482.73,3280.83,0.01,0.01,0.01,0.01,2260.0,2260.0,0,2019-05-01
25248,1955,62,Female,0.0,self_employed,578.0,2,219,5201.95,5201.95,5201.95,3727.77,0.11,0.11,0.11,0.11,5201.95,5201.95,0,2019-08-20
25250,2293,33,Female,0.0,self_employed,623.0,3,2705,1662.28,1962.28,2832.91,3318.76,0.57,0.57,300.57,1714.86,1910.56,2911.59,0,2019-09-27
25253,1554,61,Male,2.0,self_employed,1589.0,2,429,1869.52,6181.42,5444.81,8335.48,20.67,1463.8,6946.97,2998.04,3539.96,5278.94,1,2019-12-24
25255,2030,40,Male,0.0,salaried,146.0,3,1298,3151.46,3493.25,4820.13,7653.78,1600.01,1638.39,2275.47,796.17,1828.45,3848.24,1,2019-12-31
25257,2247,52,Male,1.0,salaried,146.0,2,286,7253.01,6387.65,4577.55,2868.59,1732.79,1772.73,1714.57,257.43,5658.97,4916.0,0,2019-12-31
25263,2415,16,Female,0.0,student,1020.0,3,1378,1931.9,1789.04,1808.74,1739.76,143.04,0.19,0.19,0.19,1848.15,1789.04,0,2019-12-20
25264,1557,34,Female,0.0,salaried,1096.0,2,328,3998.64,3879.48,5959.35,7100.79,314.57,314.57,98.27,5911.41,3812.37,5966.17,0,2019-12-22
25266,2242,32,Female,0.0,self_employed,1169.0,1,188,1772.29,1772.29,1772.29,1759.2,0.33,0.33,0.33,0.33,1772.29,1772.29,0,2019-06-12
25267,1559,40,Female,0.0,self_employed,1224.0,3,1915,4942.04,4956.33,5062.65,5259.56,0.43,0.43,0.43,286.14,4950.41,4973.38,0,2019-05-12
25268,2097,62,Male,0.0,retired,146.0,3,157,848.51,8783.48,4466.53,5286.09,539.66,4483.94,4362.54,280.4,2924.86,7072.11,1,2019-12-27
25269,2358,52,Female,0.0,self_employed,1096.0,2,1001,4738.78,4353.06,4397.75,3765.35,192.9,192.9,0.04,0.04,4599.12,4353.06,0,2019-12-22
25270,2237,36,Female,0.0,salaried,1020.0,1,967,2527.1,2527.1,2635.36,3006.74,0.23,120.1,0.23,0.23,2527.1,2749.62,0,2019-11-10
25271,2060,44,Male,0.0,salaried,146.0,3,1751,6593.47,7649.11,4657.53,2619.66,50.06,0.4,257.36,212.73,7098.95,5161.16,1,2019-12-17
25273,2437,80,Female,0.0,self_employed,1020.0,2,143,1497.31,1495.49,1869.92,2984.15,0.64,1397.77,0.64,2922.93,1496.62,1065.53,0,2019-11-19
25275,2412,52,Male,2.0,salaried,1598.0,3,220,1657.3,1607.5,1555.7,1535.98,947.66,0.16,0.16,143.01,1630.72,1458.9,0,2019-12-22
25276,2005,41,Female,0.0,self_employed,1294.0,3,719,1905.17,2612.81,3052.0,3809.35,171.57,300.14,0.14,82.29,2143.64,3306.59,0,2019-12-11
25279,2463,58,Male,0.0,salaried,456.0,2,1071,3745.39,3558.06,3884.77,4387.95,571.96,0.53,571.96,571.96,3409.97,4233.39,0,2019-12-25
25280,2162,39,Male,2.0,salaried,491.0,2,707,5461.16,6027.4,6483.65,6306.06,648.57,0.27,1700.53,896.52,5813.52,6315.62,0,2019-12-19
25281,2242,45,Male,0.0,self_employed,235.0,2,733,2358.25,4186.82,3544.46,4371.88,246.33,774.61,2074.9,0.61,3067.41,4086.95,0,2019-12-12
25282,2290,58,Female,0.0,self_employed,7.0,2,1276,4993.34,4993.34,5202.25,5419.72,0.64,0.64,0.64,0.64,4993.34,4993.34,0,2019-09-20
25284,1915,41,Male,2.0,self_employed,698.0,2,231,1057.48,1057.48,1685.03,2492.32,0.23,1397.37,0.23,2143.09,1057.48,1511.77,0,2019-11-23
25285,2380,21,Male,0.0,student,1180.0,3,1583,2044.19,2242.29,2249.93,2540.48,0.06,0.06,285.77,0.06,2200.71,2243.21,1,2019-06-14
25286,2442,36,Female,0.0,salaried,1096.0,3,391,2635.21,2485.61,2538.53,2399.33,0.5,0.5,0.5,179.07,2578.47,2593.5,0,2019-10-15
25288,2256,43,Female,0.0,self_employed,926.0,2,2029,4513.4,4333.63,4389.52,4350.79,0.49,0.49,0.49,0.49,4482.41,4335.94,0,NaT
25289,2021,76,Male,0.0,retired,1096.0,3,329,6371.95,5901.02,5938.03,3275.39,0.11,0.11,0.11,65.24,6371.95,5946.92,0,2019-08-28
25291,2266,40,Female,0.0,salaried,1294.0,2,2834,1568.17,1568.17,1706.42,2898.59,0.39,0.39,0.39,0.39,1568.17,1568.17,0,2019-03-07
